Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,depth
1372689070.5688293,22769,1372689070,574614949,depth_sensor,12.41809368133545
1372689070.67135,22770,1372689070,675154846,depth_sensor,12.5005464553833
1372689070.7730477,22771,1372689070,776864302,depth_sensor,12.40178394317627
1372689070.8686247,22772,1372689070,874289510,depth_sensor,12.39725399017334
1372689070.9714317,22773,1372689070,974630086,depth_sensor,12.421717643737793
1372689071.0762553,22774,1372689071,75113607,depth_sensor,12.478800773620605
1372689071.1697965,22775,1372689071,174555786,depth_sensor,12.433497428894043
1372689071.271704,22776,1372689071,275280981,depth_sensor,12.424436569213867
1372689071.3755288,22777,1372689071,374772311,depth_sensor,12.532258987426758
1372689071.468176,22778,1372689071,475313681,depth_sensor,12.443464279174805
1372689071.5698588,22779,1372689071,574988054,depth_sensor,12.454337120056152
1372689071.6716752,22780,1372689071,674680832,depth_sensor,12.456149101257324
1372689071.7736883,22781,1372689071,775304495,depth_sensor,12.468833923339844
1372689071.8758664,22782,1372689071,874803898,depth_sensor,12.450712203979492
1372689071.9687614,22783,1372689071,975405569,depth_sensor,12.512325286865234
1372689072.0721133,22784,1372689072,74953281,depth_sensor,12.43259048461914
1372689072.16537,22785,1372689072,174533015,depth_sensor,12.514138221740723
1372689072.2695787,22786,1372689072,275105527,depth_sensor,12.501452445983887
1372689072.3732631,22787,1372689072,374601714,depth_sensor,12.459773063659668
1372689072.4664617,22788,1372689072,475047597,depth_sensor,12.486955642700195
1372689072.5698707,22789,1372689072,574366244,depth_sensor,12.471551895141602
1372689072.672393,22790,1372689072,674866329,depth_sensor,12.479706764221191
1372689072.7696815,22791,1372689072,775201348,depth_sensor,12.485143661499023
1372689072.8752756,22792,1372689072,874717767,depth_sensor,12.496922492980957
1372689072.9692602,22793,1372689072,974376034,depth_sensor,12.467021942138672
1372689073.0715246,22794,1372689073,74833218,depth_sensor,12.412656784057617
1372689073.1765447,22795,1372689073,175395979,depth_sensor,12.46158504486084
1372689073.2691908,22796,1372689073,274855706,depth_sensor,12.475176811218262
1372689073.372354,22797,1372689073,374266999,depth_sensor,12.463397979736328
1372689073.474667,22798,1372689073,474706732,depth_sensor,12.486955642700195
1372689073.5674531,22799,1372689073,575361409,depth_sensor,12.459773063659668
1372689073.6711762,22800,1372689073,674843821,depth_sensor,12.506889343261719
1372689073.774986,22801,1372689073,775400619,depth_sensor,12.505077362060547
1372689073.868533,22802,1372689073,874933219,depth_sensor,12.491485595703125
1372689073.9709594,22803,1372689073,974262482,depth_sensor,12.474270820617676
1372689074.0735943,22804,1372689074,74722711,depth_sensor,12.479706764221191
1372689074.1688828,22805,1372689074,174277731,depth_sensor,12.472457885742188
1372689074.2721784,22806,1372689074,274762913,depth_sensor,12.421717643737793
1372689074.3753612,22807,1372689074,375319532,depth_sensor,12.476082801818848
1372689074.47122,22808,1372689074,474793606,depth_sensor,12.513232231140137
1372689074.574299,22809,1372689074,574327852,depth_sensor,12.4652099609375
1372689074.667326,22810,1372689074,674944364,depth_sensor,12.474270820617676
1372689074.769753,22811,1372689074,774407851,depth_sensor,12.486955642700195
1372689074.8721938,22812,1372689074,875128002,depth_sensor,12.489673614501953
1372689074.964329,22813,1372689074,974627654,depth_sensor,12.459773063659668
1372689075.068199,22814,1372689075,75229739,depth_sensor,12.4942045211792
1372689075.1716564,22815,1372689075,174676098,depth_sensor,12.483331680297852
1372689075.2752364,22816,1372689075,277071442,depth_sensor,12.450712203979492
1372689075.3682654,22817,1372689075,374706813,depth_sensor,12.490579605102539
1372689075.472405,22818,1372689075,475097591,depth_sensor,12.468833923339844
1372689075.575493,22819,1372689075,574602664,depth_sensor,12.45705509185791
1372689075.6687038,22820,1372689075,675198417,depth_sensor,12.367353439331055
1372689075.7718909,22821,1372689075,774678356,depth_sensor,12.480612754821777
1372689075.874966,22822,1372689075,875234065,depth_sensor,12.501452445983887
